DOI,Título,Autores,Año,Citas,Revista
10.1007/s40747-022-00699-5,Gradient-supervised person re-identification based on dense feature pyramid network,Shaoqi Hou and Kangning Yin and Jie Liang and Zhiguo Wang and Yixi Pan and Guangqiang Yin,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00747-0,A decomposition-based many-objective evolutionary algorithm with optional performance indicators,Hao Wang and Chaoli Sun and Haibo Yu and Xiaobo Li,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00632-2,Motion intensity modeling and trajectory control of upper limb rehabilitation exoskeleton robot based on multi-modal information,WenDong Wang and JunBo Zhang and Xin Wang and XiaoQing Yuan and Peng Zhang,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-019-0111-6,Accelerating evolutionary computation using a convergence point estimated by weighted moving vectors,Jun Yu and Yuhao Li and Yan Pei and Hideyuki Takagi,2020,6,Complex &amp; Intelligent Systems
10.1007/s40747-021-00320-1,Integration of manufacturing and pricing for downward substitution products decision-making,Hua He,2021,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00859-7,Multiple spatial residual network for object detection,Yongsheng Dong and Zhiqiang Jiang and Fazhan Tao and Zhumu Fu,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00721-w,New extension of ordinal priority approach for multiple attribute decision-making problems: design and analysis,Mohamed Abdel-Basset and Mai Mohamed and Ahmed Abdel-monem and Mohamed Abd Elfattah,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-020-00260-2,Solving the location problem of front distribution center for omni-channel retailing,Jikai Huang and Xianliang Shi,2021,2,Complex &amp; Intelligent Systems
10.1007/s40747-022-00924-1,Multi-feature contrastive learning for unpaired image-to-image translation,Yao Gou and Min Li and Yu Song and Yujie He and Litao Wang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00622-4,Cq-ROFRS: covering q-rung orthopair fuzzy rough sets and its application to multi-attribute decision-making process,Harish Garg and Mohammed Atef,2022,6,Complex &amp; Intelligent Systems
10.1007/s40747-021-00340-x,An effective matching algorithm with adaptive tie-breaking strategy for online food delivery problem,Jing-fang Chen and Ling Wang and Shengyao Wang and Xing Wang and Hao Ren,2022,9,Complex &amp; Intelligent Systems
10.1007/s40747-022-00654-4,Correction to: Efficient structural pseudoinverse learning-based hierarchical representation learning for skin lesion classification,Xiaodan Deng and Qian Yin and Ping Guo,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00869-5,Nuclear cataract classification in anterior segment OCT based on clinical global–local features,Xiaoqing Zhang and Zunjie Xiao and Xiao Wu and Yu Chen and Risa Higashita and Wan Chen and Jin Yuan and Jiang Liu,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00872-w,Object tracking in infrared images using a deep learning model and a target-attention mechanism,Mahboub Parhizkar and Gholamreza Karamali and Bahram Abedi Ravan,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-020-00159-y,Multi-objective particle swarm optimization with random immigrants,Ali Nadi Ünal and Gülgün Kayakutlu,2020,20,Complex &amp; Intelligent Systems
10.1007/s40747-022-00644-6,Content-adaptive image compression and encryption via optimized compressive sensing with double random phase encoding driven by chaos,Zhihua Gan and Xiuli Chai and Jianqiang Bi and Xiuhui Chen,2022,6,Complex &amp; Intelligent Systems
10.1007/s40747-021-00377-y,Correction to: Emotion classification from speech signal based on empirical mode decomposition and non-linear features,Palani Thanaraj Krishnan and Alex Noel Joseph Raj and Vijayarajan Rajangam,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00394-x,Guest Editorial on “Knowledge fusion intelligent optimization for complex systems”,Ling Wang and Feng Wang,2021,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00609-1,Reliability aware green workflow scheduling using ε-fuzzy dominance in cloud,Rama Rani and Ritu Garg,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-021-00333-w,Approach to hand posture recognition based on hand shape features for human–robot interaction,Jing Qi and Kun Xu and Xilun Ding,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-020-00141-8,A method to multi-attribute decision-making based on interval-valued q-rung dual hesitant linguistic Maclaurin symmetric mean operators,Xue Feng and Xiaopu Shang and Yuan Xu and Jun Wang,2020,12,Complex &amp; Intelligent Systems
10.1007/s40747-020-00143-6,An algorithmic approach for finding the fuzzy constrained shortest paths in a fuzzy graph,Xiaoqun Liao and JiaYi Wang and Li Ma,2021,5,Complex &amp; Intelligent Systems
10.1007/s40747-018-0074-z,Intuitionistic trapezoidal fuzzy multi-numbers and its application to multi-criteria decision-making problems,Vakkas Uluçay and Irfan Deli and Mehmet Şahin,2019,33,Complex &amp; Intelligent Systems
10.1007/s40747-016-0013-9,Fuzzy radial basis function network for fuzzy regression with fuzzy input and fuzzy output,Nimet Yapıcı Pehlivan and Ayşen Apaydın,2016,10,Complex &amp; Intelligent Systems
10.1007/s40747-021-00640-2,An estimation of distribution algorithm with clustering for scenario-based robust financial optimization,Wen Shi and Xiao-Min Hu and Wei-Neng Chen,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00666-0,Energy-saving service management technology of internet of things using edge computing and deep learning,Defeng Li and Mingming Lan and Yuan Hu,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00518-3,A novel trust management model for edge computing,Rabia Latif and Malik Uzair Ahmed and Shahzaib Tahir and Seemab Latif and Waseem Iqbal and Awais Ahmad,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-020-00167-y,Evaluation of the size of time windows for the travelling salesman problem in delivery operations,Gerçek Budak and Xin Chen,2020,4,Complex &amp; Intelligent Systems
10.1007/s40747-021-00430-w,Bellman–Ford algorithm for solving shortest path problem of a network under picture fuzzy environment,Mani Parimala and Said Broumi and Karthikeyan Prakash and Selçuk Topal,2021,11,Complex &amp; Intelligent Systems
10.1007/s40747-020-00193-w,Discrete imperialist competitive algorithm for the resource-constrained hybrid flowshop problem with energy consumption,Xin-rui Tao and Jun-qing Li and Ti-hao Huang and Peng Duan,2021,12,Complex &amp; Intelligent Systems
10.1007/s40747-018-0079-7,Algorithms for generating all possible spanning trees of a simple undirected connected graph: an extensive review,Maumita Chakraborty and Sumon Chowdhury and Joymallya Chakraborty and Ranjan Mehera and Rajat Kumar Pal,2019,16,Complex &amp; Intelligent Systems
10.1007/s40747-022-00893-5,GAN-based deep learning framework of network reconstruction,Xiang Xu and Xianqiang Zhu and Cheng Zhu,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00662-4,A novel multi-objective bi-level programming problem under intuitionistic fuzzy environment and its application in production planning problem,V. P. Singh and Kirti Sharma and Debjani Chakraborty and Ali Ebrahimnejad,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-023-00968-x,DPC-MSGATNet: dual-path chain multi-scale gated axial-transformer network for four-chamber view segmentation in fetal echocardiography,Sibo Qiao and Shanchen Pang and Gang Luo and Yi Sun and Wenjing Yin and Silin Pan and Zhihan Lv,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00621-5,Intuitionistic fuzzy-valued neutrosophic multi-sets and numerical applications to classification,Mehmet Ünver and Ezgi Türkarslan and Nuri elik and Murat Olgun and Jun Ye,2022,5,Complex &amp; Intelligent Systems
10.1007/s40747-021-00429-3,DMPs-based skill learning for redundant dual-arm robotic synchronized cooperative manipulation,Zhenyu Lu and Ning Wang and Donghao Shi,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00291-3,The electric vehicle routing problem with partial recharge and vehicle recycling,Yuzhen Zhou and Jincai Huang and Jianmai Shi and Rui Wang and Kuihua Huang,2021,12,Complex &amp; Intelligent Systems
10.1007/s40747-021-00454-2,Dynamic immune cooperative scheduling of agricultural machineries,Xiaoyan Liu and Xinmeng Zhu and Kuangrong Hao,2021,0,Complex &amp; Intelligent Systems
10.1007/s40747-023-00977-w,Spatial–temporal transformer for end-to-end sign language recognition,Zhenchao Cui and Wenbo Zhang and Zhaoxin Li and Zhaoqi Wang,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00726-5,New bag-of-feature for histopathology image classification using reinforced cat swarm algorithm and weighted Gaussian mixture modelling,Surbhi Vijh and Sumit Kumar and Mukesh Saraswat,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-015-0001-5,Towards the abstract system theory of system science for cognitive and intelligent systems,Yingxu Wang,2015,22,Complex &amp; Intelligent Systems
10.1007/s40747-021-00443-5,DP-TABU: an algorithm to solve single-depot multi-line vehicle scheduling problem,Zhao Xinchao and Sun Hao and Lu Juan and Li Zhiyu,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-021-00378-x,On topological structures of virtual fuzzy parametrized fuzzy soft sets,Orhan Dalkılıç,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-022-00838-y,Graph neural networks and cross-protocol analysis for detecting malicious IP addresses,Yonghong Huang and Joanna Negrete and John Wagener and Celeste Fralick and Armando Rodriguez and Eric Peterson and Adam Wosotowsky,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00683-z,Ship feature recognition methods for deep learning in complex marine environments,Xiang Wang and Jingxian Liu and Xiangang Liu and Zhao Liu and Osamah Ibrahim Khalaf and Jing Ji and Quan Ouyang,2022,6,Complex &amp; Intelligent Systems
10.1007/s40747-022-00921-4,Policy decision of curling in real competition scenes,Qian Xiao and Zongmin Li and Xiangdong Wang and Yujie Liu and Yachuan Li and Chaozhi Yang and Feimo Li,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00710-z,A multi-attribute approach to ranking departments based on performance: a balanced scorecard pilot study,Uğur Tahsin Şenel and Babak Daneshvar Rouyendegh and Sercan Demir,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-022-00955-8,A cross-domain fruit classification method based on lightweight attention networks and unsupervised domain adaptation,Jin Wang and Cheng Zhang and Ting Yan and Jingru Yang and Xiaohui Lu and Guodong Lu and Bincheng Huang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-020-00170-3,"Classification of trapezoidal bipolar neutrosophic number, de-bipolarization technique and its execution in cloud service-based MCGDM problem",Avishek Chakraborty and Sankar Prasad Mondal and Shariful Alam and Arindam Dey,2021,16,Complex &amp; Intelligent Systems
10.1007/s40747-022-00945-w,A bidirectional trajectory contrastive learning model for driving intention prediction,Yi Zhou and Huxiao Wang and Nianwen Ning and Zhangyun Wang and Yanyu Zhang and Fuqiang Liu,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00772-z,Cyberbullying detection using deep transfer learning,Pradeep Kumar Roy and Fenish Umeshbhai Mali,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-021-00511-w,RETRACTED ARTICLE: Optimized intelligent data management framework for a cyber-physical system for computational applications,Abdulmajeed Alsufyani and Youseef Alotaibi and Alaa Omran Almagrabi and Saleh Ahmed Alghamdi and Nawal Alsufyani,2021,21,Complex &amp; Intelligent Systems
10.1007/s40747-021-00404-y,BSO20: efficient brain storm optimization for real-parameter numerical optimization,Peilan Xu and Wenjian Luo and Xin Lin and Shi Cheng and Yuhui Shi,2021,4,Complex &amp; Intelligent Systems
10.1007/s40747-022-00774-x,A novel ensemble feature selection method for pixel-level segmentation of HER2 overexpression,Ana Aguilera and Raquel Pezoa and Andrea Rodríguez-Delherbe,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00901-8,Yager aggregation operators based on complex interval-valued q-rung orthopair fuzzy information and their application in decision making,Xin Dong and Zeeshan Ali and Tahir Mahmood and Peide Liu,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00508-5,Intelligent system for human activity recognition in IoT environment,Hassan Khaled and Osama Abu-Elnasr and Samir Elmougy and A. S. Tolba,2021,5,Complex &amp; Intelligent Systems
10.1007/s40747-023-00971-2,Designing pentapartitioned neutrosophic cubic set aggregation operator-based air pollution decision-making model,Yi-ming Li and Majid Khan and Adnan Khurshid and Muhammad Gulistan and Ateeq Ur Rehman and Mumtaz Ali and Shahab Abdulla and Aitazaz A. Farooque,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00566-9,Probabilistic screening and behavior of solar cells under Gaussian parametric uncertainty using polynomial chaos representation model,Akshit Samadhiya and Kumari Namrata,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-021-00584-7,IoT-assisted physical education training network virtualization and resource management using a deep reinforcement learning system,Qiang Li and PriyanMalarvizhi Kumar and Mamoun Alazab,2022,7,Complex &amp; Intelligent Systems
10.1007/s40747-017-0057-5,Effectiveness and efficiency of non-dominated sorting for evolutionary multi- and many-objective optimization,Ye Tian and Handing Wang and Xingyi Zhang and Yaochu Jin,2017,85,Complex &amp; Intelligent Systems
10.1007/s40747-021-00636-y,Multi-label feature selection based on fuzzy neighborhood rough sets,Jiucheng Xu and Kaili Shen and Lin Sun,2022,8,Complex &amp; Intelligent Systems
10.1007/s40747-017-0061-9,On the effect of normalization in MOEA/D for multi-objective and many-objective optimization,Hisao Ishibuchi and Ken Doi and Yusuke Nojima,2017,45,Complex &amp; Intelligent Systems
10.1007/s40747-018-0080-1,Model-based evolutionary algorithms: a short survey,Ran Cheng and Cheng He and Yaochu Jin and Xin Yao,2018,49,Complex &amp; Intelligent Systems
10.1007/s40747-022-00748-z,A novel kinematics and statics correction algorithm of semi-cylindrical foot end structure for 3-DOF LHDS of legged robots,Kai-xian Ba and Yan-he Song and Chun-yu Wang and Ya-peng Shi and Bin Yu and Xin Chen and Guo-liang Ma and Xiang-dong Kong,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-017-0064-6,Deep neural architectures for prediction in healthcare,Dimitrios Kollias and Athanasios Tagaris and Andreas Stafylopatis and Stefanos Kollias and Georgios Tagaris,2018,63,Complex &amp; Intelligent Systems
